19980509    8214 N27W74   096  0240 CHO  16   06 B
19980509    8217 S16W18   040  0030 HSX  02   01 A
19980509    8218 S19E34   348  0260 EAI  12   19 B
19980510    8214 N26W84   093  0090 CSO  13   05 B
19980510    8217 S16W31   040  0030 HSX  01   01 A
19980510    8218 S20E22   347  0220 ESO  11   14 B
19980510    8220 S31E82   287  0200 HSX  02   01 A
19980511    8217 S16W44   040  0040 HSX  01   01 A
19980511    8218 S20E08   348  0230 ESO  11   12 B
19980511    8220 S26E68   288  0130 CSO  07   05 B
19980511    8221 S09W46   042  0010 BXO  02   02 B
19980511    8222 N20E68   288  0020 BXO  02   02 B
19980512    8217 S16W57   039  0050 HSX  01   01 A
19980512    8218 S20W05   347  0210 EAI  12   24 B
19980512    8220 S27E57   285  0120 DSO  09   09 B
19980512    8221 S09W59   041  0000 AXX  00   01 A
19980512    8222 N21E60   282  0080 DSO  10   05 B
19980513    8217 S16W71   040  0040 HSX  01   01 A
19980513    8218 S20W18   347  0210 ESI  13   26 B
19980513    8220 S28E46   283  0120 DAO  10   13 B
19980513    8222 N22E48   281  0120 EAO  12   10 B
19980514    8217 S17W86   042  0020 AXX  01   01 A
19980514    8218 S21W31   347  0180 ESI  12   24 B
19980514    8220 S27E34   282  0090 ESO  11   12 B
19980514    8222 N22E35   281  0150 EAI  12   17 BG
19980515    8218 S21W45   348  0200 ESI  13   25 B
19980515    8220 S27E20   283  0080 ESO  12   20 B
19980515    8222 N22E22   281  0140 EAO  12   26 B
19980516    8218 S21W57   346  0270 EAC  14   18 B
19980516    8220 S28E07   282  0050 ESI  12   23 B
19980516    8222 N22E09   280  0180 EAO  12   21 B
19980517    8218 S20W70   345  0350 ESC  14   15 B
19980517    8220 S27W07   282  0070 CRO  13   25 B
19980517    8222 N23W04   279  0130 EAO  12   19 B
19980518    8218 S20W80   342  0190 DSO  10   11 B
19980518    8220 S27W18   280  0040 BXI  11   25 B
19980518    8222 N22W17   279  0140 FAI  16   26 B
19980519    8220 S26W31   280  0030 BXO  12   15 B
19980519    8222 N24W31   280  0140 CAI  15   17 B
19980519    8223 S16W53   302  0010 BXO  04   02 B
19980519    8224 S35E01   248  0010 BXO  03   03 B
19980520    8220 S26W47   283  0020 BXO  04   05 B
19980520    8222 N24W41   277  0090 CAO  11   11 B
19980520    8223 S16W68   304  0000 AXX  00   01 A
19980520    8224 S31W10   246  0010 AXX  00   01 A
19980521    8220 S26W60   283  0000 AXX  02   02 A
19980521    8222 N23W52   275  0060 DSO  07   07 B
19980522    8220 S24W72   282  0000 AXX  00   01 A
19980522    8222 N24W64   274  0060 CAO  04   05 B
19980523    8222 N24W77   273  0010 BXO  03   04 B
19980523    8225 S18E62   134  0000 AXX  00   01 A
19980523    8226 N17W12   208  0030 CRO  04   12 B
19980524    8225 S18E48   135  0010 AXX  00   01 A
19980524    8226 N18W28   211  0200 DAO  07   20 B
19980525    8225 S19E36   134  0010 AXX  01   01 A
19980525    8226 N18W38   208  0300 DAI  09   22 B
19980525    8227 N25E73   097  0150 DAO  05   04 B
19980526    8225 S18E22   135  0000 AXX  00   01 A
19980526    8226 N18W52   209  0320 DKO  10   14 B
19980526    8227 N24E61   096  0230 HKX  05   04 A
19980527    8224AS24W90   256  0020 BXO  03   02 B
19980527    8225 S18E08   136  0010 AXX  00   02 A
19980527    8226 N18W66   210  0280 ESO  11   11 B
19980527    8227 N26E48   096  0280 HKX  06   06 A
19980528    8225 S20W03   133  0010 BXO  05   04 B
19980528    8226 N18W81   211  0200 CSO  11   05 B
19980528    8227 N26E35   095  0200 DAO  06   08 B
19980529    8227 N26E21   096  0190 HAX  05   08 A
19980529    8228 S22W13   130  0010 BXO  03   03 B
19980529    8229 S18E11   106  0010 BXO  03   03 B
19980530    8227 N26E09   095  0170 CAO  06   09 B
19980530    8228 S22W26   130  0010 BXO  02   04 B
19980530    8230 S19E60   044  0040 CSO  07   05 B
19980530    8231 S21E33   071  0010 BXO  03   04 B
19980531    8227 N26W04   095  0130 DAO  04   08 B
19980531    8228 S22W38   129  0020 CSO  05   03 B
19980531    8230 S20E48   043  0050 DSO  09   10 B
19980531    8231 S23E17   074  0000 AXX  00   01 A
19980601    8227 N25W17   099  0120 DSO  05   09 B
19980601    8228 S23W52   130  0010 BXO  05   03 B
19980601    8230 S20E35   043  0060 DSO  09   17 B
19980602    8227 N26W30   094  0120 CAO  15   10 B
19980602    8228 S22W65   129  0010 BXO  03   02 B
19980602    8230 S19E23   041  0200 DAO  10   18 B
19980602    8232 S19E73   351  0220 HHX  03   01 A
19980603    8227 N27W43   094  0110 HAX  04   04 A
19980603    8230 S20E09   042  0200 DAO  09   16 B
19980603    8232 S19E62   349  0280 CHO  10   03 B
19980603    8233 N28E63   348  0010 BXO  05   02 B
19980604    8227 N26W56   094  0040 HSX  03   03 A
19980604    8230 S21W04   042  0220 DAO  10   21 B
19980604    8232 S19E49   349  0360 CHO  10   08 B
19980604    8233 N28E48   350  0030 BXO  07   06 B
19980604    8234 N16E65   333  0020 BXO  08   04 B
19980605    8227 N26W69   094  0030 CRO  05   03 B
19980605    8230 S20W16   041  0180 DAO  10   16 B
19980605    8232 S18E33   352  0380 DKO  08   12 BG
19980605    8233 N28E35   350  0020 BXO  08   06 B
19980605    8234 N16E52   333  0040 BXO  07   12 B
19980606    8227 N25W80   092  0010 BXO  04   02 B
19980606    8230 S21W30   042  0160 DAO  10   10 B
19980606    8232 S19E19   353  0330 DHO  09   10 BG
19980606    8233 N28E20   352  0000 BXO  04   03 B
19980606    8234 N16E37   335  0020 BXO  09   06 B
19980606    8235 N20W33   045  0000 BXO  02   03 B
19980606    8236 N21W10   022  0020 DSO  05   06 B
19980607    8230 S21W42   041  0140 DAO  10   09 B
19980607    8232 S20E09   350  0360 CHO  11   12 B
19980607    8233 N31E10   349  0010 AXX  02   04 A
19980607    8234 N16E21   338  0010 AXX  00   01 A
19980607    8236 N21W23   022  0040 CSO  07   08 B
19980607    8237 S24E69   290  0010 BXO  06   02 B
19980608    8230 S21W57   042  0100 CSO  11   04 B
19980608    8232 S22W03   348  0340 CHO  12   15 B
19980608    8233 N29W01   346  0010 BXO  03   05 B
19980608    8236 N21W37   022  0040 CSO  08   04 B
19980608    8237 S24E55   290  0020 AXX  06   03 A
19980608    8238 N19E06   339  0000 AXX  00   01 A
19980608    8239 N21E59   286  0010 BXO  05   02 B
19980609    8230 S18W74   046  0070 HAX  03   02 A
19980609    8232 S21W18   350  0290 CKO  12   06 B
19980609    8233 N28W15   347  0000 BXO  01   02 B
19980609    8236 N21W51   023  0030 CRO  07   07 B
19980609    8237 S25E43   289  0010 BXO  04   02 B
19980609    8240 S24W44   016  0030 DRO  06   08 B
19980609    8241 S27E17   315  0030 CSO  05   04 B
19980610    8230 S19W89   047  0070 HAX  03   01 A
19980610    8232 S22W31   350  0360 CKO  12   12 B
19980610    8236 N20W66   024  0020 BXO  08   05 B
19980610    8237 S25E35   283  0010 AXX  00   02 A
19980610    8240 S25W55   013  0110 DAO  10   15 B
19980610    8241 S26E03   315  0030 DSO  07   08 B
19980611    8232 S21W42   347  0320 CKO  12   12 B
19980611    8236 N21W82   027  0000 AXX  00   01 A
19980611    8238 N19E15   290  0010 BXO  03   03 B
19980611    8240 S24W71   016  0110 DAO  10   10 B
19980611    8241 S27W10   315  0030 CRO  08   08 B
19980611    8242 S20E70   235  0090 HSX  02   01 A
19980612    8232 S21W59   351  0290 HKX  04   03 A
19980612    8237 S20E05   287  0010 BXO  03   05 B
19980612    8238 N19E01   291  0000 BXO  03   03 B
19980612    8239 N25E14   278  0010 BXO  04   04 B
19980612    8240 S24W82   014  0090 DSO  10   07 B
19980612    8241 S26W26   318  0010 BXO  03   04 B
19980612    8242 S22E55   237  0140 HSX  02   02 A
19980612    8243 N18E75   217  0120 HAX  02   01 A
19980612    8244 N34E40   252  0020 BXO  06   03 B
19980613    8232 S21W72   350  0220 HHX  04   03 A
19980613    8234 N13W47   325  0000 AXX  00   01 A
19980613    8237 S25W07   285  0010 BXO  04   03 B
19980613    8239 N25E03   275  0000 BXO  03   02 B
19980613    8240 S24W94   012  0060 HAX  04   02 A
19980613    8241 S26W38   316  0010 BXO  03   02 B
19980613    8242 S22E43   235  0100 CSO  04   04 B
19980613    8243 N18E65   213  0140 HAX  02   01 A
19980613    8244 N34E27   251  0020 BXO  07   04 B
19980613    8245 S29E15   263  0020 CSO  03   04 B
19980613    8246 N14W48   326  0010 AXX  00   01 A
19980613    8247 S22E31   247  0010 AXX  00   01 A
19980614    8232 S21W84   349  0180 HHX  03   02 A
19980614    8242 S21E28   237  0060 CSO  03   04 B
19980614    8243 N18E51   214  0180 CAO  04   06 B
19980614    8244 N32E14   251  0010 BXO  08   04 B
19980614    8245 S29E03   262  0020 CRO  04   04 B
19980614    8246 N13W62   327  0000 AXX  00   01 A
19980614    8247 S23E17   248  0010 AXX  00   01 A
19980614    8248 N21E02   263  0010 AXX  02   02 A
19980615    8237 S26W31   283  0000 AXX  00   01 A
19980615    8242 S21E16   236  0040 CAO  03   05 B
19980615    8243 N17E39   213  0180 CHO  05   04 B
19980615    8244 N34E03   249  0020 BXO  04   07 B
19980615    8245 S30W08   260  0000 AXX  00   01 A
19980615    8249 S27E74   178  0030 HSX  01   01 A
19980616    8242 S21E03   236  0020 BXO  03   06 B
19980616    8243 N18E25   214  0180 CSO  03   03 B
19980616    8244 N34W09   248  0030 CRO  07   10 B
19980616    8245 S30W08   247  0000 AXX  00   01 A
19980616    8249 S25E62   177  0060 HAX  02   01 A
19980617    8242 S22W10   236  0010 BXO  07   07 B
19980617    8243 N18E12   214  0220 CSO  06   14 B
19980617    8244 N35W22   248  0040 DRO  07   16 B
19980617    8249 S28E49   177  0060 HSX  02   01 A
19980617    8250 S26E03   223  0010 BXO  03   06 B
19980618    8242 S23W23   236  0020 BXO  03   03 B
19980618    8243 N17W01   214  0160 CSO  08   06 B
19980618    8244 N34W35   248  0020 BXO  07   07 B
19980618    8249 S28E36   177  0060 HSX  02   01 A
19980618    8250 S25W09   222  0000 AXX  00   01 A
19980619    8242 S22W39   238  0000 AXX  00   01 A
19980619    8243 N18W16   215  0140 CSO  08   07 B
19980619    8244 N35W49   248  0030 BXO  07   07 B
19980619    8249 S27E22   177  0080 HSX  01   01 A
19980619    8251 N16W24   223  0010 AXX  00   01 A
19980620    8243 N18W25   211  0220 CSO  07   17 B
19980620    8244 N35W62   248  0010 BXO  05   03 B
19980620    8249 S27E10   176  0040 HSX  02   01 A
19980620    8251 N16W39   225  0010 CRO  06   06 B
19980620    8252 S29W03   189  0000 BXO  03   03 B
19980621    8242 S20W61   234  0010 BXO  02   04 B
19980621    8243 N17W38   211  0240 DSO  08   22 B
19980621    8249 S27W03   176  0060 HSX  02   01 A
19980621    8251 N16W53   226  0030 CSO  06   08 B
19980621    8252 S29W16   189  0010 BXO  05   02 B
19980622    8243 N17W51   211  0270 DHO  08   15 B
19980622    8249 S28W15   175  0080 HSX  05   01 A
19980622    8251 N15W66   226  0040 CSO  06   07 B
19980622    8253 N18E76   084  0030 HSX  01   01 A
19980623    8243 N16W66   213  0210 CSO  09   11 B
19980623    8249 S28W28   175  0070 CSO  03   02 B
19980623    8251 N15W83   230  0030 BXO  07   03 B
19980623    8253 N18E66   081  0090 CAO  04   03 B
19980624    8243 N17W80   213  0150 CSO  05   02 B
19980624    8249 S28W41   174  0050 HSX  02   01 A
19980624    8253 N18E54   079  0240 DAO  05   09 B
19980624    8254 N22W54   187  0000 AXX  00   01 A
19980624    8255 S22E64   069  0000 AXX  00   01 A
19980625    8243 N17W91   211  0100 CSO  04   02 B
19980625    8249 S27W55   175  0060 HSX  02   01 A
19980625    8253 N18E39   081  0270 DAC  07   12 BG
19980625    8254 N23W67   187  0000 AXX  00   01 A
19980625    8255 S23E51   069  0020 BXO  02   06 B
19980625    8256 S26E68   052  0010 AXX  01   02 A
19980626    8249 S28W68   175  0050 HSX  02   01 A
19980626    8253 N17E26   081  0230 DSO  08   21 B
19980626    8255 S22E39   068  0070 CSO  08   09 B
19980626    8256 S25E58   049  0060 CSO  10   04 B
19980626    8257 N29W19   126  0010 BXO  03   03 B
19980626    8258 S14E64   043  0040 HSX  01   01 A
19980627    8249 S28W80   174  0040 HSX  02   01 A
19980627    8253 N17E12   082  0220 DSC  08   24 B
19980627    8255 S22E26   068  0080 DAO  08   07 B
19980627    8256 S25E46   048  0070 ESO  12   03 B
19980627    8257 N29W32   126  0010 BXO  05   05 B
19980627    8258 S16E54   040  0070 CSO  09   02 B
19980627    8259 N25E73   021  0010 AXX  02   02 A
19980627    8260 S21E74   020  0040 HSX  01   01 A
19980628    8253 N18W01   082  0200 DSI  09   28 B
19980628    8255 S22E13   068  0080 CAO  08   04 B
19980628    8256 S24E33   048  0050 CSO  12   05 B
19980628    8257 N29W46   127  0010 BXO  07   05 B
19980628    8258 S14E39   042  0060 HSX  02   01 A
19980628    8259 N27E63   018  0090 CSO  09   03 B
19980628    8260 S22E64   017  0190 FAO  16   05 B
19980628    8261 N32E16   065  0000 BXO  04   02 B
19980629    8253 N18W15   083  0150 DSO  10   20 B
19980629    8255 S22W03   071  0060 HSX  02   02 A
19980629    8256 S24E20   048  0040 CAO  12   07 B
19980629    8257 N29W59   127  0000 BXO  09   02 B
19980629    8258 S14E24   044  0050 HSX  02   01 A
19980629    8259 N27E52   016  0060 CSO  10   05 B
19980629    8260 S20E56   012  0280 EAC  15   16 B
19980629    8262 N18E04   064  0010 BXO  03   04 B
19980630    8253 N17W29   083  0120 CSO  09   08 B
19980630    8255 S23W16   070  0060 CSO  04   04 B
19980630    8256 S24E04   050  0010 BXO  05   03 B
19980630    8257 N28W68   122  0030 AXX  00   01 A
19980630    8258 S13E11   043  0060 HSX  02   01 A
19980630    8259 N27E37   017  0040 CRO  10   05 B
19980630    8260 S22E44   010  0210 CAO  16   13 B
19980630    8263 S19E67   347  0150 HAX  02   01 A
19980630    8264 N18E74   340  0100 HSX  02   01 A
19980701    8253 N18W43   084  0100 CSO  08   05 B
19980701    8255 S22W30   071  0060 CSO  03   05 B
19980701    8256 S23W08   049  0020 BXO  03   08 B
19980701    8258 S14W02   043  0060 HSX  02   01 A
19980701    8259 N27E25   016  0040 CSO  12   08 B
19980701    8260 S22E30   011  0100 CAO  18   15 B
19980701    8263 S20E53   348  0150 HSX  02   01 A
19980701    8264 N17E66   337  0200 CSO  13   03 B
19980702    8253 N16W59   087  0090 HSX  03   02 A
19980702    8255 S23W44   072  0070 HSX  02   03 A
19980702    8256 S24W19   047  0010 BXO  05   03 B
19980702    8258 S14W16   044  0050 HSX  03   01 A
19980702    8259 N28E15   013  0030 CAO  05   05 B
19980702    8260 S24E12   016  0050 CAO  13   10 B
19980702    8263 S21E40   348  0170 HHX  03   01 A
19980702    8264 N16E52   336  0180 CAO  10   04 B
19980703    8253 N17W74   089  0090 HSX  02   01 A
19980703    8255 S23W56   071  0040 HSX  02   02 A
19980703    8256 S24W33   048  0020 BXO  09   15 B
19980703    8258 S14W29   044  0060 HSX  02   01 A
19980703    8259 N27E03   012  0010 BXO  03   06 B
19980703    8260 S23E01   014  0030 CRO  13   09 B
19980703    8263 S21E28   347  0170 HSX  02   01 A
19980703    8264 N17E43   332  0220 CAO  13   08 B
19980704    8253 N17W86   088  0020 HSX  01   01 A
19980704    8255 S23W69   071  0050 HSX  02   01 A
19980704    8256 S23W47   049  0070 DRO  07   18 B
19980704    8258 S14W43   045  0050 HSX  01   01 A
19980704    8259 N28W10   012  0010 BXO  03   03 B
19980704    8260 S23W14   016  0030 CSO  13   15 B
19980704    8263 S21E15   347  0210 HSX  02   01 A
19980704    8264 N16E27   335  0200 CAO  07   09 B
19980705    8255 S23W82   070  0030 HSX  02   01 A
19980705    8256 S24W60   048  0030 CRO  08   11 B
19980705    8258 S14W56   044  0040 HSX  01   01 A
19980705    8259 N25W24   012  0010 BXO  09   04 B
19980705    8260 S23W25   013  0050 CRO  09   16 B
19980705    8263 S21E02   346  0200 HSX  03   01 A
19980705    8264 N17E15   333  0170 CAO  10   10 B
19980705    8265 S25E44   304  0010 BXO  03   02 B
19980705    8266 N24E73   275  0000 AXX  00   01 A
19980706    8256 S25W74   048  0010 BXO  07   04 B
19980706    8258 S14W70   044  0040 HSX  01   01 A
19980706    8259 N25W38   012  0000 BXO  08   02 B
19980706    8260 S23W39   013  0020 BXO  09   13 B
19980706    8263 S21W11   345  0180 HSX  03   01 A
19980706    8264 N16W01   335  0160 CSO  05   06 B
19980706    8265 S25E31   303  0000 AXX  02   02 A
19980706    8266 N22E57   277  0000 AXX  00   01 A
19980707    8258 S13W82   043  0020 HRX  01   01 A
19980707    8260 S22W48   009  0020 BXO  10   04 B
19980707    8263 S21W24   345  0170 HSX  03   01 A
19980707    8264 N17W15   336  0140 CAO  06   10 B
19980707    8265 S24E04   317  0000 AXX  00   02 A
19980707    8266 N23E46   275  0010 AXX  00   01 A
19980707    8267 N33E33   288  0020 CRO  06   03 B
19980708    8263 S22W34   342  0170 CHO  06   07 B
19980708    8264 N17W28   336  0120 CAO  05   05 B
19980708    8266 N22E33   275  0000 AXX  00   01 A
19980708    8267 N34E20   288  0020 BXO  06   03 B
19980709    8263 S23W48   343  0180 DSO  07   09 B
19980709    8264 N18W42   337  0100 CSO  06   05 B
19980709    8265 S24W17   312  0030 CSO  05   06 B
19980709    8267 N33E09   286  0000 AXX  00   01 A
19980710    8263 S24W61   342  0140 CAO  07   08 B
19980710    8264 N16W58   339  0100 HSX  02   01 A
19980710    8265 S24W32   313  0030 AXX  03   04 A
19980710    8266 N27E11   270  0000 AXX  01   02 A
19980710    8268 N18W07   288  0000 AXX  00   01 A
19980710    8269 N19E68   213  0000 AXX  00   01 A
19980710    8270 S19E66   215  0020 CSO  07   04 B
19980711    8263 S22W72   342  0100 CAO  04   02 B
19980711    8264 N17W70   338  0090 HSX  02   01 A
19980711    8265 S24W46   314  0000 AXX  00   01 A
19980711    8266 N25E00   268  0000 AXX  01   02 A
19980711    8269 N17E58   210  0040 CRO  05   04 B
19980711    8270 S20E54   214  0080 CRO  06   12 B
19980711    8271 S09E63   205  0040 BXO  07   04 B
19980712    8263 S20W93   348  0030 HSX  02   01 A
19980712    8264 N16W86   341  0060 HSX  02   01 A
19980712    8266 N18W18   273  0010 BXO  03   02 B
19980712    8269 N19E43   212  0040 CRO  03   04 B
19980712    8270 S20E41   214  0110 DAO  08   11 B
19980712    8271 S10E45   210  0020 CRO  03   03 B
19980713    8269 N17E29   213  0010 HRX  02   04 A
19980713    8270 S21E26   216  0090 DAO  08   15 BG
19980713    8271 S11E28   214  0010 AXX  01   01 A
19980714    8269 N18E16   213  0020 CRO  02   03 B
19980714    8270 S21E15   214  0100 DAO  10   23 BG
19980714    8271 S10E15   214  0040 HRX  02   02 A
19980715    8269 N20E02   214  0010 BXO  03   05 B
19980715    8270 S21W01   217  0070 CAO  11   17 BG
19980715    8271 S10E02   214  0010 BXO  03   03 B
19980715    8272 S28E55   161  0020 BXO  04   03 B
19980715    8273 S27E22   194  0040 CSO  05   05 B
19980715    8274 S20E22   194  0010 BXO  03   02 B
19980716    8269 N22W10   212  0010 BXO  06   05 B
19980716    8270 S22W11   213  0070 DAO  06   14 BG
19980716    8271 S11W11   213  0000 AXX  00   01 A
19980716    8272 S29E44   158  0030 BXO  07   06 B
19980716    8273 S28E06   196  0020 CRO  06   04 B
19980716    8274 S21E08   194  0050 DAO  05   11 B
19980716    8275 N16E64   138  0010 BXO  03   02 B
19980717    8269 N24W23   212  0000 AXX  00   01 A
19980717    8270 S22W25   214  0040 CSO  08   06 B
19980717    8272 S28E31   158  0010 BXO  04   03 B
19980717    8273 S28W07   196  0030 CRO  07   07 B
19980717    8274 S20W05   194  0150 DAO  08   11 B
19980717    8275 N16E51   138  0010 AXX  00   01 A
19980718    8270 S22W38   214  0020 BXO  09   07 B
19980718    8272 S28E16   160  0000 BXO  03   02 B
19980718    8273 S27W20   196  0020 BXO  07   06 B
19980718    8274 S20W19   195  0090 DSO  08   10 B
19980718    8275 N14E37   139  0000 AXX  00   01 A
19980719    8270 S22W51   214  0020 BXO  09   07 B
19980719    8273 S28W32   195  0010 BXO  08   04 B
19980719    8274 S20W32   195  0130 DAO  09   10 B
19980719    8276 S19E62   101  0000 AXX  00   01 A
19980720    8269 N20W62   212  0010 AXX  01   02 A
19980720    8270 S21W64   214  0060 CSO  08   08 B
19980720    8274 S20W46   196  0110 DSO  08   09 B
19980720    8276 S19E48   102  0010 BXO  06   04 B
19980720    8277 S13W26   176  0020 CRO  05   06 B
19980720    8278 S28E52   098  0000 AXX  00   01 A
19980721    8270 S23W74   210  0100 CSO  10   06 B
19980721    8272 S31W18   154  0010 BXO  08   03 B
19980721    8274 S20W60   196  0090 DAO  10   05 B
19980721    8276 S20E36   100  0000 BXO  04   02 B
19980721    8277 S13W41   177  0100 CSO  07   12 B
19980721    8278 S28E38   098  0010 BXO  04   03 B
19980721    8279 N26E33   103  0010 CRO  03   02 B
19980721    8280 S21E75   061  0130 HKX  04   01 A
19980721    8281 N16E73   063  0000 AXX  00   01 A
19980722    8270 S24W86   209  0040 HSX  03   02 A
19980722    8273 S24W68   191  0000 AXX  00   01 A
19980722    8274 S20W76   199  0060 CSO  08   03 B
19980722    8276 S21E19   104  0000 AXX  00   01 A
19980722    8277 S14W54   177  0110 DAO  07   09 B
19980722    8278 S27E26   097  0020 BXO  05   05 B
19980722    8279 N27E20   103  0030 DAO  05   06 B
19980722    8280 S21E63   060  0340 EKO  13   08 B
19980722    8281 N17E59   064  0030 CRO  05   07 B
19980722    8282 N33E67   056  0010 BXO  06   03 B
19980723    8272 S32W43   153  0000 BXO  04   02 B
19980723    8274 S22W87   197  0000 AXX  00   01 A
19980723    8277 S16W67   177  0050 CAO  07   04 B
19980723    8278 S27E13   097  0010 BXO  06   08 B
19980723    8279 N26E07   103  0020 CRO  07   06 B
19980723    8280 S21E54   056  0500 EKI  12   13 B
19980723    8281 N18E45   065  0020 CRO  07   05 B
19980723    8282 N33E56   054  0040 CRO  07   10 B
19980724    8276 S21W07   104  0000 BXO  02   02 B
19980724    8277 S14W84   181  0040 AXX  01   01 A
19980724    8278 S27W03   100  0010 BXO  03   03 B
19980724    8279 N24W08   105  0030 CSO  05   05 B
19980724    8280 S23E40   057  0510 EHO  11   10 B
19980724    8281 N17E34   063  0020 CSO  04   06 B
19980724    8282 N32E43   054  0210 DAI  07   13 B
19980725    8278 S28W18   101  0000 AXX  00   01 A
19980725    8279 N24W22   105  0030 CSO  05   06 B
19980725    8280 S23E27   056  0430 DHO  10   13 B
19980725    8281 N16E22   061  0010 BXO  03   03 B
19980725    8282 N31E31   052  0420 DAI  09   12 B
19980726    8279 N24W36   106  0020 BXO  05   05 B
19980726    8280 S24E14   056  0450 EHO  11   13 B
19980726    8281 N16E08   062  0010 BXO  02   03 B
19980726    8282 N32E16   054  0560 DKI  08   19 BD
19980727    8279 N23W50   106  0010 AXX  03   04 A
19980727    8280 S24E02   054  0380 DHO  10   10 B
19980727    8282 N32E04   052  0530 DKI  07   16 BD
19980727    8283 N27E68   348  0040 HSX  02   01 A
19980727    8284 N27W24   080  0000 BXO  03   04 B
19980727    8285 S23E18   038  0000 AXX  00   01 A
19980727    8286 N18E54   002  0000 BXO  03   03 B
19980728    8279 N24W62   105  0010 BXO  04   02 B
19980728    8280 S23W11   054  0300 DHO  09   08 B
19980728    8281 N16W17   060  0010 BXO  02   02 B
19980728    8282 N31W09   052  0390 DKI  08   14 BD
19980728    8283 N27E55   348  0050 HSX  02   01 A
19980728    8284 N27W38   081  0030 CSO  06   07 B
19980728    8285 S22E04   039  0000 AXX  00   01 A
19980728    8286 N17E40   003  0000 AXX  00   01 A
19980729    8279 N23W81   111  0010 BXO  04   02 B
19980729    8280 S23W24   054  0340 CHO  09   08 B
19980729    8281 N17W33   063  0010 BXO  03   04 B
19980729    8282 N32W27   057  0320 DKI  06   18 B
19980729    8283 N28E43   347  0050 HSX  02   02 A
19980729    8284 N27W53   083  0070 CSO  08   10 B
19980729    8287 N17W55   085  0010 AXX  00   01 A
19980730    8280 S22W41   058  0310 HHX  04   01 A
19980730    8282 N31W34   051  0280 DKO  06   12 B
19980730    8283 N27E30   347  0040 CSO  02   02 B
19980730    8284 N26W67   084  0040 DSO  06   03 B
19980730    8288 S26E62   315  0010 HRX  00   01 A
19980731    8280 S23W54   058  0340 HHX  04   01 A
19980731    8282 N31W48   052  0260 CAO  05   10 B
19980731    8283 N27E16   348  0030 HSX  01   01 A
19980731    8284 N25W82   086  0000 AXX  00   01 A
19980731    8288 S27E48   316  0000 AXX  00   01 A
19980731    8289 N22W63   067  0010 BXO  03   03 B
19980731    8290 N16E63   301  0010 AXX  00   02 A
19980731    8291 S23E09   355  0030 BXO  03   08 B
19980801    8280 S25W68   058  0340 HHX  03   01 A
19980801    8282 N30W60   050  0160 CAO  04   04 B
19980801    8283 N27E04   346  0030 HSX  01   01 A
19980801    8288 S27E35   315  0020 HAX  01   01 A
19980801    8290 N16E49   301  0010 AXX  01   02 A
19980801    8291 S24W03   353  0010 BXO  04   05 B
19980802    8280 S24W81   058  0220 HHX  04   01 A
19980802    8282 N30W72   049  0130 CAO  04   04 B
19980802    8283 N24W10   347  0040 HSX  05   01 A
19980802    8286 N18W23   360  0010 BXO  00   03 B
19980802    8288 S28E22   315  0010 AXX  01   02 A
19980802    8290 N16E36   301  0010 AXX  01   02 A
19980802    8291 S22W20   357  0000 AXX  00   01 A
19980802    8292 N25E03   334  0010 BXO  04   03 B
19980802    8293 S20E69   268  0080 HSX  04   01 A
19980802    8294 N18E16   321  0010 BXO  00   03 B
19980803    8280 S20W97   061  0100 HSX  02   01 A
19980803    8282 N30W83   047  0090 HSX  02   01 A
19980803    8283 N26W22   346  0030 HSX  01   01 A
19980803    8286 N19W35   359  0020 CRO  03   02 B
19980803    8288 S28E11   313  0000 AXX  00   01 A
19980803    8290 N16E24   300  0000 AXX  01   01 A
19980803    8293 S20E60   264  0200 FSO  16   06 B
19980803    8294 N17E03   321  0020 BXO  05   07 B
19980803    8295 N13E01   323  0000 BXO  02   02 B
19980804    8283 N26W34   345  0040 HSX  02   01 A
19980804    8286 N20W49   360  0010 BXO  05   03 B
19980804    8293 S22E48   263  0250 FAO  16   10 B
19980804    8294 N17W12   323  0030 CRO  06   08 B
19980804    8295 N13W13   324  0040 DAO  05   08 B
19980805    8283 N27W44   342  0040 CSO  10   11 B
19980805    8293 S22E39   259  0330 FAC  17   26 BG
19980805    8295 N14W26   324  0030 CSO  06   07 B
19980805    8296 N16E70   228  0020 HSX  01   01 A
19980806    8283 N27W57   342  0080 DSO  09   08 B
19980806    8288 S28W25   310  0000 AXX  01   02 A
19980806    8293 S22E22   263  0470 FKC  17   28 BGD
19980806    8294 N16W37   322  0010 BXO  05   03 B
19980806    8295 N13W39   324  0010 BXO  05   09 B
19980806    8296 N17E58   227  0020 HRX  01   01 A
19980806    8297 N30E73   212  0220 HSX  04   01 A
19980807    8283 N28W68   339  0110 DAO  09   09 B
19980807    8293 S22E09   262  0470 FKC  18   34 BG
19980807    8295 N13W52   323  0010 BXO  06   05 B
19980807    8296 N16E44   227  0010 BXO  03   02 B
19980807    8297 N30E59   212  0330 HHX  04   02 A
19980807    8298 N19E16   255  0000 BXO  03   02 B
19980807    8299 N17E74   197  0130 HAX  02   03 A
19980808    8283 N27W83   341  0060 HSX  01   01 A
19980808    8293 S22W05   263  0500 FKC  18   37 BG
19980808    8295 N13W66   324  0010 BXO  07   04 B
19980808    8297 N29E49   209  0400 CKO  13   05 B
19980808    8298 N18E03   255  0010 BXO  04   04 B
19980808    8299 N16E64   194  0320 CKO  08   10 B
