20140225   11982 S10W36   207  0330 Esc  13   43 BG
20140225   11984 S18W49   221  0020 Hrx  02   02 A
20140225   11986 N14W05   176  0040 Cro  13   10 B
20140225   11987 S01E23   148  0170 Dai  09   09 BG
20140225   11989 N08E38   134  0060 Cao  03   07 B
20140225   11990 S12E64   107  0180 Hkx  03   02 A
20140226   11981 S07W61   219  0100 Eai  14   13 B
20140226   11982 S09W50   208  0320 Esc  14   33 BG
20140226   11984 S18W62   220  0060 Cao  05   08 B
20140226   11986 N13W18   176  0010 Bxo  13   13 B
20140226   11987 S01E09   148  0190 Dai  10   14 B
20140226   11989 N09E26   132  0030 Dao  01   02 B
20140226   11990 S12E50   108  0210 Dkc  03   03 BD
20140226   11991 S25E65   093  0120 Dso  07   04 B
20140226   11992 S19E20   137  0010 Cro  02   03 B
20140226   11993 N16E57   101  0010 Bxo  05   04 B
20140227   11981 S07W74   220  0040 Eao  13   07 B
20140227   11982 S10W63   209  0170 Eac  14   32 BG
20140227   11984 S16W74   220  0080 Dao  07   09 B
20140227   11986 N13W30   176  0030 Cro  05   11 B
20140227   11987 S03W04   150  0180 Dsi  10   16 BG
20140227   11988 S10W37   183  0060 Dao  05   10 B
20140227   11989 N09E14   132  0020 Hrx  03   03 A
20140227   11990 S14E38   108  0250 Dkc  06   07 BD
20140227   11991 S25E52   094  0280 Dko  09   11 B
20140227   11992 S20E07   139  0030 Dao  04   04 B
20140227   11993 N16E45   101  0030 Cro  06   07 B
20140228   11981 S06W80   220  0020 Cao  08   05 B
20140228   11982 S11W76   207  0160 Eac  15   20 BG
20140228   11984 S16W91   221  0030 Cao  04   05 B
20140228   11986 N14W41   174  0010 Bxo  05   08 B
20140228   11987 S02W17   148  0150 Esi  11   29 B
20140228   11988 S10W51   182  0170 Dao  07   13 B
20140228   11989 N08E01   130  0010 Bxo  07   05 B
20140228   11990 S14E24   107  0250 Dkc  03   04 BD
20140228   11991 S25E38   093  0320 Eko  11   18 BG
20140228   11992 S20W06   137  0030 Cao  05   07 B
20140228   11993 N16E31   100  0030 Dri  08   17 B
20140228   11994 S06W15   146  0020 Dri  07   09 B
20140228   11995 S18E19   112  0020 Cao  05   09 B
20140301   11982 S11W86   205  0050 Cao  05   03 B
20140301   11987 S02W29   148  0160 Esi  11   16 B
20140301   11988 S10W64   183  0120 Dao  10   07 B
20140301   11989 N07W13   132  0010 Bxo  06   07 B
20140301   11990 S14E11   108  0210 Dac  06   09 BD
20140301   11991 S25E26   093  0290 Eko  11   10 BG
20140301   11992 S19W19   138  0020 Hsx  02   01 A
20140301   11993 N16E16   103  0110 Dai  08   13 B
20140301   11994 S07W31   150  0030 Hax  03   03 A
20140301   11995 S17E06   113  0060 Cao  08   08 B
20140302   11987 S02W44   150  0110 Esi  07   09 B
20140302   11988 S11W79   185  0080 Dao  12   04 B
20140302   11989 N08W26   132  0010 Bxo  04   03 B
20140302   11990 S13W04   110  0190 Dac  06   05 BD
20140302   11991 S24E13   093  0370 Eki  12   13 BG
20140302   11992 S19W35   141  0010 Hrx  01   01 A
20140302   11993 N16E04   102  0080 Dai  07   15 B
20140302   11994 S07W47   153  0030 Hax  02   02 A
20140302   11995 S17W08   114  0040 Dai  06   12 B
20140302   11996 N13E55   051  0040 Cao  04   06 B
20140303   11987 S02W56   150  0130 Cso  10   10 B
20140303   11988 S08W87   185  0010 Axx  01   01 A
20140303   11989 N08W42   132  0060 Cao  03   09 B
20140303   11990 S12W17   110  0210 Dac  07   07 B
20140303   11991 S23W00   093  0330 Eki  12   33 BG
20140303   11992 S19W49   141  0010 Axx  01   01 A
20140303   11993 N16W11   102  0030 Cao  06   08 B
20140303   11994 S06W61   153  0040 Hsx  02   02 A
20140303   11995 S17W22   114  0050 Cao  08   13 B
20140303   11996 N14E42   051  0060 Cai  08   07 B
20140304   11987 S01W76   153  0040 Hsx  01   01 A
20140304   11989 N07W56   135  0070 Cso  06   08 B
20140304   11990 S12W28   107  0190 Cso  05   06 B
20140304   11991 S24W13   092  0240 Eac  11   25 BGD
20140304   11993 N16W23   102  0050 Cso  04   03 B
20140304   11994 S06W75   154  0090 Hsx  01   02 A
20140304   11995 S16W35   114  0010 Bxo  06   09 B
20140304   11996 N13E29   050  0060 Csi  07   14 B
20140304   11997 S13W75   154  0010 Bxo  05   02 B
20140305   11987 S02W87   152  0060 Hsx  01   01 A
20140305   11989 N08W70   135  0030 Bxo  08   03 B
20140305   11990 S12W41   106  0190 Dso  03   04 B
20140305   11991 S24W25   090  0240 Eac  13   24 B
20140305   11993 N16W36   101  0050 Bxo  05   10 B
20140305   11994 S06W87   152  0030 Hsx  01   01 A
20140305   11995 S16W50   115  0020 Bxo  05   05 B
20140305   11996 N14E15   052  0120 Cso  06   20 B
20140305   11997 S13W89   154  0080 Bxo  04   05 B
20140305   11998 S10E65   000  0060 Cho  01   02 B
20140305   11999 S17E22   045  0040 Dro  06   06 B
20140306   11990 S12W55   107  0180 Dso  06   11 B
20140306   11991 S25W38   090  0110 Eso  13   19 B
20140306   11993 N16W51   102  0010 Bxo  06   08 B
20140306   11995 S17W63   115  0010 Bxo  03   04 B
20140306   11996 N15E02   050  0050 Dso  08   13 B
20140306   11998 S10E51   001  0100 Cao  04   03 B
20140306   11999 S18E07   045  0040 Dso  05   06 B
20140306   12000 S10E41   011  0020 Cso  03   02 B
20140306   12001 N19W37   089  0010 Bxo  03   03 B
20140307   11990 S13W68   107  0200 Cso  06   09 B
20140307   11991 S24W51   090  0090 Eao  13   07 B
20140307   11993 N17W61   100  0010 Axx  01   01 A
20140307   11995 S16W76   115  0040 Dao  02   02 B
20140307   11996 N15W10   049  0110 Dai  08   21 B
20140307   11998 S08E39   000  0100 Cao  05   06 B
20140307   11999 S16W06   045  0060 Dso  06   12 B
20140307   12000 S11E27   012  0070 Cso  04   08 B
20140307   12001 N18W51   090  0060 Bxo  05   05 B
20140308   11990 S12W82   109  0110 Hsx  02   02 A
20140308   11991 S26W61   088  0040 Cao  02   05 B
20140308   11995 S16W89   116  0030 Cao  03   02 B
20140308   11996 N15W23   050  0080 Dai  08   16 B
20140308   11998 S09E27   000  0080 Cao  04   05 B
20140308   11999 S16W19   046  0010 Bxo  04   02 B
20140308   12000 S11E13   013  0040 Cao  06   07 B
20140308   12001 N19W65   092  0050 Cao  07   04 B
20140308   12002 S19E64   323  0050 Cao  05   05 B
20140309   11990 S12W94   108  0060 Hsx  03   01 A
20140309   11996 N14W37   051  0080 Eai  11   19 BG
20140309   11998 S09E14   000  0060 Cao  04   05 B
20140309   11999 S16W29   043  0000 Axx  01   01 A
20140309   12000 S11W00   014  0010 Bxo  06   07 B
20140309   12001 N19W78   092  0040 Dso  07   08 B
20140309   12002 S19E51   323  0090 Dac  08   12 BGD
20140310   11996 N14W51   051  0150 Eai  11   19 BG
20140310   11998 S09W00   000  0060 Cao  04   05 B
20140310   12001 N19W92   092  0040 Dso  04   08 B
20140310   12002 S19E37   323  0150 Dac  10   19 BGD
20140310   12003 N06W12   012  0060 Dso  05   07 B
20140310   12004 S08E64   296  0030 Cro  03   04 B
20140311   11996 N14W64   051  0190 Eac  11   17 BG
20140311   11998 S09W13   000  0060 Cao  04   04 B
20140311   12002 S19E26   321  0210 Eac  11   27 BGD
20140311   12003 N06W25   012  0070 Dao  06   09 B
20140311   12004 S08E51   296  0010 Axx  01   01 A
20140312   11996 N14W78   052  0220 Eac  12   16 BG
20140312   11998 S09W26   000  0040 Cao  06   09 B
20140312   11999 S18W74   048  0010 Bxo  05   03 B
20140312   12002 S18E09   324  0380 Ekc  12   25 BGD
20140312   12003 N06W39   012  0130 Dac  07   20 B
20140312   12004 S09E36   297  0010 Axx  01   01 A
